Link,Author Keywords
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905657026&partnerID=40&md5=8dd7ce4f031805deacedd741d13ac6ca","Agent-based model; Courses of action; Decision-making; Equation model; Modeling and simulation"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72149099073&partnerID=40&md5=113648699b02bbb73e89635feb54084f","Robust decision making; Scenario Discovery; Scenario planning"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-74849114261&partnerID=40&md5=e4361ec890570edbc89753e9be83e276","Dynamic decision making; Signal detection theory"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955696502&partnerID=40&md5=44b83bf08105cd5b324d8c65cd132300",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953601592&partnerID=40&md5=f8b25ce316e2f469dfe2e4f0c92538b2","Co-evolutionary model; Hybrids forums; Sociotechnical expertise"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749271055&partnerID=40&md5=3e279f8777fcf5c7acc26c3bb63ba97f","Collaboration; Exploration; Modeling"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449858780&partnerID=40&md5=27e6b2c9d6793d431257be2f21bc7612","Cricket; Pattern recognition; Snickometer; STFT; Time-frequency analysis"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349956418&partnerID=40&md5=2920d57f26f7d47e3f1c79a38fcbe026",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449931818&partnerID=40&md5=4cfde941feddceaaef16a7b16f4e4be4",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349631880&partnerID=40&md5=6bfe45780efffe47f405295b1bfa1902",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349204503&partnerID=40&md5=fadad4c4b2c6cb6acb98d641fa6c3b3c","Product management; Quality management; Taguchi methods; Tests and testing"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349729861&partnerID=40&md5=1107de78ea2b53827592719f7b5e82c9",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349218863&partnerID=40&md5=7f26f2059ac0d873dbc4fa08ceb70356",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-68249114454&partnerID=40&md5=20ac427e768505c0751669cfb8082db5","Experimental design; Exploratory analysis; Robust decision-making; Scenario; Scenario space; Uncertainty"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-61449152039&partnerID=40&md5=76c5b816b2971c2cc6b9d6a7fc6c7f6b","Newsvendor model; Risk preferences; Robust decision making"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890618828&partnerID=40&md5=0e4e485f647f07ecf1aea1ca42bd5433",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993708274&partnerID=40&md5=50704514287efcf7d147fb26b50c9f92",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905592116&partnerID=40&md5=a20ea784ac0ead2f56c17a9db0a62449","Decision support; Emergency operations decisionmaking; Experiment design; Principled ambiguity method; RDM; Research methods; Robust decision-making; Scenario design"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149231456&partnerID=40&md5=19b6a900d6efb87433a5458bda924e7e","Sampling; Scenario generation; Simulation; Stochastic programming environment"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-59149091411&partnerID=40&md5=0c9d62ae95ba5c940ba71fc090acc38f","Fuzzy linguistic quantifiers; Multi criteria decision making; Ordered weighted averaging; Robust decisions; Stochastic simulation; Water resources management"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-54049101718&partnerID=40&md5=48f2f568a177fcdf7c55168baf235df4","Decision making; Enterprise resource planning; Fuzzy linear regression; Quality function deployment; Software selection"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349141790&partnerID=40&md5=8d36b4221781d3d8633383041c99f62d",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58049129060&partnerID=40&md5=2542d657c8dad77db3b7a6cd0c1c5fa9","Backpropagation; Grasping force; Neural networks; Object grasping; Robot; Scattered energy of vibration; Slip detection"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57149129963&partnerID=40&md5=ed39a356de4753a6c4326106bb6d61b5","Public acceptance; Social research; Water reuse"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861482420&partnerID=40&md5=aef9cff5c552898131306be60d475433","Engineering analysis process; Information maturity; Risk management; Uncertainty classification; Uncertainty modelling"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149117935&partnerID=40&md5=47ffb122491ed23dd7cf713763fa50e6","Absolute continuity; Adjoint; Belief state; Category; Pignistic transformation; Voorbank map"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-54349084124&partnerID=40&md5=9a674aec0d013466dc9e95ce7722700c","Conservation funding; Decision theory; Info-gap; Model uncertainty; Resource allocation; Sumatran tiger; Triage"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149138808&partnerID=40&md5=a5c94d946e0d8eb12a5bccc1fd198f2c","Exploratory modelling; Learning object quantum duck; Modern and contemporary physics; Photoelectric effect"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-60749084411&partnerID=40&md5=46651bbcb92e9147e052b2de514a1b69",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952396873&partnerID=40&md5=f04514f24f5f6705841b14f80d01fbb1",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858308718&partnerID=40&md5=ce991ec6d56983e64f2c0a3077e70349","Bayesian belief network; Decision support; Integrated catchment management; Integrated modelling"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-56049108588&partnerID=40&md5=d14f29e1889bb4d06000a383d04055ee","Ecological inference; Incomplete R x C tables; P-splines; Randomized response"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-55849095132&partnerID=40&md5=e7f5b4e45457270ddcbb90d7e85bcad5","Hydrology; Management and uncertainty; Measurements; Models"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-55349085476&partnerID=40&md5=60e0650dbda56e89b298dedc75659c4b","Nonnegative tensor factorization; PARAFAC; Scenario discovery; VAST 2007; Visual analytics"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49249098476&partnerID=40&md5=d854f8f571f3ef9c58d4c9253ec40a13","Ecological niche model; MAXENT; Model comparison; OM-GARP; Sample size; Species distribution model"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-48649092005&partnerID=40&md5=754068b0d054a61fef28ba7c026b75dd","Agriculture; Catchment models; Diffuse pollution; Hydrological modelling; Nitrate; Phosphorus"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-44349179867&partnerID=40&md5=91a6244af9d3b23467222998c23ac9d5",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-42449139639&partnerID=40&md5=e72c3cb1dd1900437fefc45e8206325d","Deviation robust optimization; Interval data uncertainty; Min-max regret robust optimization; Robust optimization"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-43249124624&partnerID=40&md5=bed852107b8b90f5296b3b6e238770e4","Evolution; Participatory approach; Precautionary principle; Rationality; Risk communication; Technology"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38849088066&partnerID=40&md5=c49a401f10271b92cf16fd1237856b14","Disturbance; Model analysis; Model evaluation; Spatial models; Succession; Vegetation dynamics"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39549088103&partnerID=40&md5=bf64683b623554ad8848829074521180","Fuzzy linguistic quantifiers; Multi-criteria decision making; Ordered weighted averaging (OWA); Stochastic uncertainty"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889765103&partnerID=40&md5=8e278af4bf98f1f43dcd353c366e8829","Data mining; Dimensionalization; Exploratory modeling; Mapping; Simulation"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893522915&partnerID=40&md5=1eb2f145378f2c56b1d487827f159253","Exploratory modeling; ISA; Multi-criteria analysis; Uncertainty"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36349026995&partnerID=40&md5=5c2618df98caac5844962f7d2bd11a3a","Computational experiments; Exploratory modeling; Natural range of variability; Scenarios; Uncertainty; Wildfire"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-47349115736&partnerID=40&md5=588d906e44858873afe1ba2edc9ee01c","Adaptive policy; Carbon emissions; Exploratory modeling method; System-of-system perspective"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-48349131760&partnerID=40&md5=63a16c0fb33b2b379065b33ad50bc951","Analytic hierarchy process; Data envelopment analysis; DEAHP; Distributed generation; Generation expansion planning; Micro-power systems; Multi attribute decision making"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49749120613&partnerID=40&md5=b6742fdebef95374460d73920b3dc2ef",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-55849131118&partnerID=40&md5=1ea7f079406b1b359f3737b9e1ce292e","Exploratory modeling; Risk; Risk based strategic planning; Uncertainty"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-48349122631&partnerID=40&md5=584534473c164698f6743e68ae3b8188",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-47249103464&partnerID=40&md5=d5d85560400ad0cad8df63e91430798d",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867795378&partnerID=40&md5=31186826bf8f8d7562f98a81c121640e","Agent based modeling; Insurgent behaviors; Simulations; Traffic control points; Traffic flow strategies"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-56849104175&partnerID=40&md5=4eee66c91b623f45004c08716f77e666","Drug; NeOn; Networked ontologies; Ontology; Pharmaceutical sector; Semantic Nomenclature; Semantic web"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-37749012090&partnerID=40&md5=694e12258aa7cb9db1afebe7cb106631",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-35548973441&partnerID=40&md5=72c1af23378a3b27c63f437f78f99e52","Adaptive harmonic wavelet transform; Damage detection; Lamb wave; Piezoelectric transducers; Statistical analysis"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548356969&partnerID=40&md5=dadd3cc04690696a8bda5c3e5f9aab52","Evidence based medicine: Critical appraisal; Pediatric anesthesia"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-35448997206&partnerID=40&md5=6ccd083990b00b7fa2e19dc7a3d1e682","Abrupt climate change; Deep uncertainty; Robust decision making"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248571358&partnerID=40&md5=c1c1cf3b26533c3f0b64491254dbb87e","Maintainability; Multiple adaptive regression splines; Object-oriented; Prediction"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247172058&partnerID=40&md5=23c08cf5573c91464c8561761078ecc4","Bacteria; Brownian; Microbial dynamics; Microflow cells; Motility; Sorption"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248674011&partnerID=40&md5=f7c8788db6eff00988ff153258d94e23","Experiment analysis; Exploratory analysis; Exploratory analysis modeling; Robust decision-making; Uncertainty management"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846838684&partnerID=40&md5=1df6e3e91c165d86dafecc1aba9029ed","Climate change; Scenarios; Uncertainty; Water management"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750470047&partnerID=40&md5=226eac3a68d75219c2d778cdc0eb8aa2","Feature vector selection; Linear discriminant analysis (LDA); Short-segment speaker identification; Speaker model construction"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845863445&partnerID=40&md5=c7d149dae469bcabd94582e290a844c4","Business analytics; DSS; OLAP; Scenario generation; Simulation; Stochastic programming"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751530889&partnerID=40&md5=b77d2779aa63e7c17aadae31b1e60e7c","autocompaction; North Atlantic Oscillation; numerical modelling; sea-level rise; sediment budget; sedimentation; tidal saltmarsh"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878806975&partnerID=40&md5=5fd1ab9d48a71ff0d1b8d39b4aa2820e",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751331386&partnerID=40&md5=67de8bf162c124f0e938fbbb58bfcf1c",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750453755&partnerID=40&md5=c41bfe0af67620ce3e4603903349923a","Air travel demand; Aviation; Forecasting; Networks; Sustainable development"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750726083&partnerID=40&md5=0c5ca20f1bdcea5900b3e559a41c3a10","Environment; Infrastructure planning; Risk & probability analysis"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747367514&partnerID=40&md5=452a47ddfc96741959ed8d6b85c113ec","Counter-terrorism; Exploratory analysis; Exploratory modeling; Model abstraction; Multiresolution modeling; Qualitative model; Variable-resolution model"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747361015&partnerID=40&md5=c7bb4d8a521272915ed02d1e6a63bbda","Comminution; Crushing"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746623003&partnerID=40&md5=6b07fdd90a7d3b9ca2e5edabfd498a11",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645811102&partnerID=40&md5=0e9a96e0c4c21dc5dee4d4fd830e76fe","Adaptive planning; Decision making under uncertainty; Deep uncertainty; Robust decision making; Scenario planning"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70749143209&partnerID=40&md5=bf0aeb3aadbb373fbdfe9e1c2109b755","Clonig; Delegation; DEVS; GUI; Prototype object; Reflectivity; Self; Smalltalk; Trait"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-31344449858&partnerID=40&md5=1af26a263cea09f945b940b8c78a5e3d",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33244457274&partnerID=40&md5=130a2f365b93e690e69e65123faaa002","Constraint programming; Design space; Design under uncertainty; Exploration; Interval analysis; Management of uncertainty; Preliminary design; Robust decision making"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960732287&partnerID=40&md5=be0fed1391dbf613c1683a3da8514d39","Adaptive control; Internal model control; Robust control; System identification"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646553910&partnerID=40&md5=27514b4be47b0a04f4ba77828eddb03b",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-26844522859&partnerID=40&md5=ea16b685b8aaa3e5125a5dc9a861d037",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-27944476851&partnerID=40&md5=3f5062e7541f2e1672cab12298405e46","Anxiety; Depression; Hepatitis C virus; HIV; Neurocognitive disorder; Sleep"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-24944498390&partnerID=40&md5=51d509a3beac1715f00dcbf66ebba9ee","Structural equation modeling; Transportation planning; Transportation safety"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-23044493930&partnerID=40&md5=8cd3767266c3e5f4039df8e7b8f34f65","Conservation management; Decision theory; Dicerorhinus sumatrensis; Information gap; Robustness of decisions; Sumatran rhino; Uncertainty"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644634187&partnerID=40&md5=60d761e9c3e7ab64cec5158fd2bcacc2","Associative clustering; Canonical correlation analysis (CCA); Exploratory data analysis; Gene expression; Yeast stress"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-19944410204&partnerID=40&md5=a0342311e83417920002aa268aef5062","Braided rivers; Cellular automata; Computational models; Fluvial processes"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-17044362640&partnerID=40&md5=3cb48d06cade4229c17094d29599c608",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-20344385278&partnerID=40&md5=c609205826845bc033b3207271c223c1",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-5444275807&partnerID=40&md5=b4f82dd98e6e1173267c05b98527307e","ambiguity; financial equilibria; knightian uncertainty; model misspecification; perturbation theory; robust decision making"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645585834&partnerID=40&md5=fbd20d5ae3cf10ef62471274dddbe04f",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1442303268&partnerID=40&md5=bf9d3ac6570189289a55708bd3f04730","Artificial intelligence; Complex environment; Electric power system operation and control; Intelligent software agent; Multi agent system; Supervisory control"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-7044285810&partnerID=40&md5=64f6c81446832f0f88150d50509ab09f",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542349291&partnerID=40&md5=e2f597773c49beffef4fc70a8274a0b3","Adaptive control; Internal model control; Robust control; System identification"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889587125&partnerID=40&md5=c1aea1f6db89949022459acfd4db4453",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248645397&partnerID=40&md5=28de56633d5ad8bb32f4e6847cc8b105",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0142057059&partnerID=40&md5=1d50e2dcb46e123f6cb4b1b839f9feb3","Contaminant flux; Dissolution; Explosives; Kinetics; Octol; Persistence"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0642369922&partnerID=40&md5=2659ddd4ede2e32b410ad44b6e395fc7","Bolton ratio; Inter-arch tooth size ratio; Tooth size; Tooth size ratio"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041562479&partnerID=40&md5=79f162e9152c5265d57ab7ea2eed3fc5",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037225336&partnerID=40&md5=87e689594fffe0e290f8dddf988502e9","Athlete; Multidimensional theory; Research synthesis; Self-confidence"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1442334636&partnerID=40&md5=5debce38670e4ee23bc1d5eff749fb7c",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0142074226&partnerID=40&md5=18b4d09496ae5aada17060c26779909f","Galaxy: disc; Galaxy: structure; Methods: data analysis; Methods: statistical"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944745417&partnerID=40&md5=880847b533bb7ea2403985a2ad804eea","Decision making; Probability distribution; Risk management; Standards development; Statistical analysis; Uncertainty"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037226273&partnerID=40&md5=d6e101f830baedfa12c3b2dd78154f5a",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036433572&partnerID=40&md5=00bec13e843d7e449c10df48d85309c0","Agent Based Modeling; Computational epistemology; Computational science; Computer Assisted Reasoning system (CARs); Exploratory modeling"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036836553&partnerID=40&md5=199432b84c96ad2cb992c48e816cefa4","Chaos; Coastal dune; Fractals; Self-organization; Simulation; Vegetation"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037056084&partnerID=40&md5=d67edc2e50e4c74d018048a61a65b1ed",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242550408&partnerID=40&md5=28dec1a900125ca2d481756da5e6958f",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-5444254846&partnerID=40&md5=d77f5b2086604961dda7ba436d82308a","Knightian uncertainty; Merton's model; Model contamination; Model misspecification; Robust decision-making"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036493899&partnerID=40&md5=250e9fe2dc69b84567024711912f3265",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942528909&partnerID=40&md5=e7f91116546916accc3bce2fc316d667","Complexity; Computer Simulation; Exploratory Modelling; Methodology"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035703184&partnerID=40&md5=d4231efbe1d23b0e3238d32f14ea93b1","Confidence; Extended final disposal; Mutual learning; Radioactive waste management; Sustainability; Technical and social robustness"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035540726&partnerID=40&md5=0d8a5ea1e9855efe97d912e8f127d772",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035294735&partnerID=40&md5=915ab5542642d04c337ac9b7ebf4b97d",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034755701&partnerID=40&md5=e608f4d8f8d725579263c5a6d9c49537","Active contour models; Active shape models; Artificial life; Deformable models; Deformable organisms; Deformable spatio-temporal shape models; Digital color images; Dynamic programming; Echocardiography; Hierarchical regional principal component analysis; Magnetic resonance imaging; Medial axis; Medial-based shape profiles; Medical image analysis; Optical flow; Oral lesions; Physics-based modeling; Principal component analysis; Segmentation; Shape deformation; Shape modeling; Snakes; Spatio-temporal shape analysis; Spring-mass model; Statistical shape variation"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035210439&partnerID=40&md5=87dede780263a6af4cb65b6d68421452","Manufacturing systems; Model; Simulation"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034672918&partnerID=40&md5=c7696908dd8811145bf882cb7b4c7e93",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894460008&partnerID=40&md5=5773b8264d83427157a00316accf1d7c",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033714923&partnerID=40&md5=b2544c937695d38a6b74a70097a89af5",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951991702&partnerID=40&md5=40f0df93b69596ff80c7d925bdda2f52",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032708602&partnerID=40&md5=d9508d22c2a33fd2c37c0cb0cddcb266",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038933159&partnerID=40&md5=0542d7c2b6f667915e398e5ef01cb261","Accretion, accretion disks; Binaries: Close; Novae, cataclysmic variables; Stars: individual (V347 puppis)"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038705517&partnerID=40&md5=961b8757030ee0fc2782ce5d8c969491","Body diagonality; Core array; Exploratory modelling; Factor rotation; N -way principal component analysis* N -mode factor analysis* Multi-linear modelling; Orthogonal transformation; PCA; Tucker3 model; Variance-of-squares"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032606215&partnerID=40&md5=48c5bfde07681ce19d2c52e78636e1ef",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032330584&partnerID=40&md5=07c1ac426d15ef190422fb7c5566a6fb",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890539975&partnerID=40&md5=9668645e5c4a985ef8465b5ee20fc17d",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947778701&partnerID=40&md5=db2a018f60676848d99a8a021895390d",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031634457&partnerID=40&md5=cf325bd336e85615245c75a46ff4e7c4",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947713406&partnerID=40&md5=ff8723d53c83bc9da0f9a53e9694b8ee",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031284234&partnerID=40&md5=edbd7925c49102a2f89b40855303cc15",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-5844224413&partnerID=40&md5=a88863124faac3c536ab63b193e8c9d8",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030181961&partnerID=40&md5=b05a3df49a2e7f49ddb4942d0734189f","Box-Behnken design; Dough-sheeting; Modelling; Polynomials; Power consumption; Response surface analysis; Sheeting; Traditional products"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030454197&partnerID=40&md5=f01c8936905ae6e091d6950cc28a26a2","Atlantic salmon; Brown trout; Habitat use; Minimum flows; Water flow"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029214497&partnerID=40&md5=6d17c5bf7527d7b58e88f244b6bf106a","Agents; Conceptual robustness; Concurrent engineering; Distributed concurrent engineering; Distributed decision making"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028713776&partnerID=40&md5=69838df732ea365d0b98ad5ef614c190",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000993966&partnerID=40&md5=0ce4f7ebafcb7e5fe88ff2bdf3d7b850",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027725739&partnerID=40&md5=6082d633921622a257d7b5ae204db821",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027458166&partnerID=40&md5=60d9d96cc0c0e34dfd5648f115a00e48",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027553134&partnerID=40&md5=e05297c33d5d3efff5037739d2fcff76",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025211570&partnerID=40&md5=dfb254613c10479b4385227c0b7d3c22",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995205946&partnerID=40&md5=256b528d04a9ecc4d10c90cc4bf4a392",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023761556&partnerID=40&md5=b86682906091941af92ba45778fd5788",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001283516&partnerID=40&md5=a05207ead899809a3e1ef5ed9827a8c6",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0342501427&partnerID=40&md5=f3fbf0193560ccb53707eda29018a463",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016819450&partnerID=40&md5=aac3a6b8810cba98fd31c2c318e7ef45","Conversational programming; Electrophysiological modelling; Hodgkin-Huxley; Noble; Runge-Kutta-Merson"
