"time","sNPVProfit1","sNPVProfit2","sNPVProfit3","sNPVProfit4","sValueOfBacklog1","sValueOfBacklog2","sValueOfBacklog3","sValueOfBacklog4","sBacklog1","sBacklog2","sBacklog3","sBacklog4","sInstalledBase1","sInstalledBase2","sInstalledBase3","sInstalledBase4","sPrice1","sPrice2","sPrice3","sPrice4","sCumulativeAdopters","sReportedIndustryVolume","sCumulativeProduction1","sCumulativeProduction2","sCumulativeProduction3","sCumulativeProduction4","sPerceivedCompTargetCapacity1","sPerceivedCompTargetCapacity2","sPerceivedCompTargetCapacity3","sPerceivedCompTargetCapacity4","sSmoothCapacity11","sSmoothCapacity12","sSmoothCapacity13","sSmoothCapacity14","sSmoothCapacity21","sSmoothCapacity22","sSmoothCapacity23","sSmoothCapacity24","sSmoothCapacity31","sSmoothCapacity32","sSmoothCapacity33","sSmoothCapacity34","sInvestimentoNaoRealizadoPeD1","sInvestimentoNaoRealizadoPeD2","sInvestimentoNaoRealizadoPeD3","sInvestimentoNaoRealizadoPeD4","sPatentesRequisitadas1","sPatentesRequisitadas2","sPatentesRequisitadas3","sPatentesRequisitadas4","sPatentesEmpresa1","sPatentesEmpresa2","sPatentesEmpresa3","sPatentesEmpresa4","sPatentesEmDominioPublicoUteis","sInvestimentoPeDDepreciar1","sInvestimentoPeDDepreciar2","sInvestimentoPeDDepreciar3","sInvestimentoPeDDepreciar4","sPatentLefts","fIndustryOrderRate","aOrderShare1","aOrderShare2","aOrderShare3","aOrderShare4","aPerformance1","aPerformance2","aPerformance3","aPerformance4","aPatentesEmpresaTemAcesso1","aPatentesEmpresaTemAcesso2","aPatentesEmpresaTemAcesso3","aPatentesEmpresaTemAcesso4","aNonAdopters","fReorderRate","aIndustryShipments","aIndustryVolume","fNPVProfitChange1","fNPVProfitChange2","fNPVProfitChange3","fNPVProfitChange4","fNetIncome1","fNetIncome2","fNetIncome3","fNetIncome4","aNPVIndustryProfits","VariacaoDemanda","fInvestimentoPeD1","fInvestimentoPeD2","fInvestimentoPeD3","fInvestimentoPeD4","aAttractivenessFromPerformance1","aAttractivenessFromPerformance2","aAttractivenessFromPerformance3","aAttractivenessFromPerformance4","aAttractivenessFromAvailability1","aAttractivenessFromAvailability2","aAttractivenessFromAvailability3","aAttractivenessFromAvailability4","aAttractivenessFromPrice1","aAttractivenessFromPrice2","aAttractivenessFromPrice3","aAttractivenessFromPrice4","Lever","Scenario","LeverCode","CasoBase","aSwitchForCapacityStrategy1","aPercPeDAberto1","aDesiredMarketShare1","aOrcamentoPeD1"
2028,375762705.836316,-89278495.1192687,-884496566.564127,352192612.805582,124919970.258136,765272.483131042,244261.123476543,161197637.090403,1023.57877447935,3.57603964079926,1.14140711904927,1351.70858641993,13234.5760607131,1777.7076986121,807.937146814368,17426.6145573919,122153.761694891,214000,214000,119344.763185348,32414.3402711905,4864.30714551176,124202.71518934,101973.368148055,100598.266251643,132279.41763773,4415.30458544631,6225.56582861133,4956.21500102482,3679.61207075153,2010.10583359307,200,1469.23723479655,2745.74147326269,2010.77650803291,200,1469.72744772114,2746.65759349563,2011.3284252207,200,1470.13085796417,2747.41149504997,31006017.0284375,367647.611602445,117768.649360434,57344261.7929744,30.9433942044739,1.81683140549646,0.79990786779725,56.0411030149182,115.641881579211,83.6793369391969,38.3318978484686,80.5658484198023,194.492581891154,432769876.927009,238702539.734913,119461431.362615,612057715.860346,72.3508996274654,4862.45972413653,0.421230810677614,0.00311919855773566,0.0010198932177668,0.574630097546884,8.49598074250065,7.24059666190386,6.28780679164962,8.29092569973003,413.428757302305,352.339649863313,305.975287234885,403.45043295334,-539.232028190418,4862.45972413653,4777.60970731006,4862.45972413653,41625445.3040911,-6741263.17522347,-60918048.8750052,47804305.4691745,62097867.354959,-10056782.898098,-90879049.8438508,71315643.5525022,-245819743.041497,-1.1822425593486e-05,24546726.9664433,382226.094173083,129757.336419773,45400455.507263,0.0018599581168229,0.000625296599335957,0.000204455006294419,0.00159210330179749,0.000777296175778797,0.0296827114231123,0.0296827114231123,0.000986113183064426,4.92290798397271e-05,2.83951827986208e-08,2.83951827986208e-08,6.18417321971309e-05,13,2,"13",0,1,0,0.4,0.1
2028,53388523.8511677,59707445.9419249,72966262.6257617,528357447.17961,20142328.8975928,19794005.4367362,80424939.6585746,170470838.795915,126.467030433832,122.059342225502,655.485294366519,1429.76318250683,2700.11021326267,2845.86329469787,8581.21606856832,18231.1278040894,154465.809120045,157312.758721112,121322.815382307,117696.504363915,31479.592230151,5034.29698927831,103735.84059561,104058.975106705,115108.354571736,134065.997455269,4960.91102395002,4960.91031009293,3812.53806872137,2343.05299365214,403.090455526304,403.091169383394,1552.0501108691,3020.94848582385,384.278398554865,384.279112411955,1530.54191948535,3002.13642884361,363.127398839377,363.12811269646,1508.36311040402,2980.9854290185,5891904.69998222,7517410.54267146,30135002.2017082,62295146.9268357,5.14591428434945,6.4685096619928,28.2895529345772,60.7780313557982,85.9059542139477,87.9575997811279,53.5985854263925,82.1667541692963,196.162954557698,250927651.308832,272211072.303827,303383270.087185,649742786.63142,90.7439033342134,5086.44221974656,0.0778282913433606,0.0778637640420124,0.28737827739029,0.556929667224337,7.76706991024155,7.83641072309365,7.57875481749322,8.83347183788848,377.958726390209,381.332967335032,368.794996252881,429.851643417006,920.656602904019,4732.51101376765,5215.60405095836,5086.44221974656,14060321.5027451,13742519.1016087,24981816.1392619,52742788.8250654,20975534.8745718,20501429.4035868,37268490.3084842,78682994.9917105,714419679.598465,0.00532852849230903,5783508.53503826,7353037.41778458,24578267.9027856,49250057.5359286,0.00103099395457085,0.00109568180232169,0.000869044907247529,0.00236496306830182,0.00744842270572908,0.00883552101973037,0.00221207558108908,0.00117349598230824,3.57051219916929e-06,2.83355887344537e-06,5.26653792581819e-05,7.06981162569878e-05,14,2,"14",0,2,0,0.4,0.1
2028,357778839.134251,-87715278.556688,-879709081.882801,365149448.916157,119484721.474807,971441.336024689,367692.917801079,163245428.404346,984.707229080227,4.53944549544247,1.71819120467794,1365.07660125182,13157.9802158527,1786.34277250327,813.896179218056,17390.7554494754,121407.865459,214000,214000,119655.331164101,32292.5160840816,4849.86071595409,123998.563359599,101988.643901365,100611.605573716,132248.754416278,4403.07719281697,6207.5072432391,4942.41858203108,3669.51871163016,2004.2935987329,200,1464.98892521442,2737.80214288455,2004.88056617244,200,1465.41795457365,2738.60392198257,2005.37515852545,200,1465.77946464389,2739.27951961198,30750088.6225204,461037.782727802,172530.563680759,57340402.957576,30.675499353476,1.86079529080551,0.824824378397865,56.0386846964102,87.3758657214813,83.7053897166129,38.3470604518947,80.6071815080051,194.455012581404,430262125.680352,238984245.625696,119666380.930533,612690639.545005,100.287346821885,4848.14725144689,0.420543162266464,0.0039595961037152,0.00153191425601067,0.57396532737381,8.48293078758396,7.81535878298665,6.86195369467432,8.86504867542302,412.793724478246,380.308544410707,333.914244233581,431.388225607704,-516.355803315077,4848.14725144689,4769.6852249379,4848.14725144689,40574895.8910782,-6319677.22014578,-60483446.7664531,48173801.5781344,60530631.7945337,-9427850.55813439,-90230699.6846658,71866866.9735309,-244496072.389082,1.28017308084942e-05,24333292.6978428,485200.024529586,195327.250424542,45392202.5411237,0.00184205514849948,0.00107574752919309,0.000416192190484506,0.00241645472592147,0.000999515995336809,0.0296827114231123,0.0296827114231123,0.000901955897941139,5.23029165594108e-05,2.83951827986208e-08,2.83951827986208e-08,6.03016783983415e-05,15,2,"15",0,1,0.5,0.4,0.1
2028,6345048.57590352,64891954.0278682,79828764.8369721,532737202.74155,4685971.53532676,19038502.9607877,100017353.452568,212956076.929438,21.8970632491926,107.424591240335,783.815731768773,1721.99345890653,2263.31293672727,2840.24070938417,8496.04478328604,18123.8735774997,213999.999999999,176689.936668167,127636.46031211,123342.488775988,31146.102852062,4639.93743483469,103194.906520581,104083.952751473,115006.622639998,133921.136049993,4538.70007333426,4538.69964084899,3396.69469556572,1926.83956806597,261.587728690717,261.588161175993,1403.59311833663,2873.44823395878,261.68216111919,261.682593604465,1403.68760172905,2873.54266638119,261.771942266716,261.772374751988,1403.77732474902,2873.63244745182,2379975.33381491,7020045.35514642,29975154.0384089,62625741.9956967,3.53195227240322,6.65490983097578,28.2553414202298,60.7755888146147,72.5032186682765,88.1053991582687,53.5768721617579,82.1188386821882,196.118318622199,242780290.708321,272660903.073558,303020977.140162,649348806.200008,103.519421718095,4639.66277670282,0.0188592597464658,0.0567617110952929,0.303900234387569,0.620478794770672,7.72009630038505,8.1048987831619,7.83922580401558,9.09405722140386,375.672911280974,394.398049329539,381.469953922282,442.532167837097,-544.682908645605,4639.66277670282,4626.7703999496,4639.66277670282,-922044.637969397,12220903.3937667,27224168.3584029,58136874.6084995,-1375528.96325045,18231445.5103092,40613686.7298094,86730025.3846332,683802970.182294,-2.28605658794905e-05,1874388.61413071,5792914.81747397,23789054.7623222,49243698.019099,0.000988742064610564,0.00137325046498288,0.00109836706941164,0.00281239315522677,0.0296827114231123,0.00310899752457725,0.000387629614143465,0.000218100425697809,2.83951827986225e-08,5.87478470577592e-07,3.15408352660472e-05,4.46993292212804e-05,16,2,"16",0,2,0.5,0.4,0.1
2028,343588374.510962,-86016843.3575176,-873832834.048085,377084640.2395,116293574.132699,1204431.18622639,507849.850226733,165474436.241881,960.959284075792,5.62818311320743,2.37313014124641,1379.0334901027,13063.6708034861,1796.1857220992,820.455388722789,17325.2440852557,121045.595334867,214000,214000,120032.475941239,32141.0500869967,4828.72869976016,123766.578541606,102004.604372963,100625.253135217,132157.263830614,4385.15274585449,6181.03470199222,4922.19405927123,3654.72259885873,1995.76710667141,200,1458.75669633892,2726.15522236752,1996.25798102265,200,1459.11548882755,2726.8257413232,1996.68701040448,200,1459.42907726258,2727.41178199193,30545939.4172473,572414.010140514,237631.546290435,57294889.651367,30.4396455667106,1.91488318200585,0.854871842662984,55.9772430678589,65.0962681320765,83.7317139311707,38.3622592406951,80.623628431333,194.402925699335,427968709.566497,239302544.025164,119890787.95801,612798634.798366,122.189433006918,4827.17180396467,0.419833282197526,0.00490654233607486,0.00211135866171846,0.573148816804681,8.46925571564194,8.2660297866667,7.31190203839908,9.31314256313748,412.12827240504,402.23895581943,355.809489789611,453.193230205445,-485.049351701335,4827.17180396467,4756.10404541422,4827.17180396467,39922545.7250159,-5843285.64234544,-59931518.0709577,48561162.5833751,59557439.7052916,-8717157.83662356,-89407318.8253888,72444741.6880522,-239176662.65514,3.55825132081605e-05,24163549.1442899,601570.078840448,269781.956820197,45348999.4505444,0.00182342115177848,0.00156150738916995,0.000671940019190544,0.00322912444908771,0.00114658212810412,0.0296827114231123,0.0296827114231123,0.000814085537678757,5.38643520185522e-05,2.83951827986208e-08,2.83951827986208e-08,5.84829551872533e-05,17,2,"17",0,1,0.9,0.4,0.1
2028,-5319560.64210644,68825196.356679,83587931.7811576,532046286.63496,4430871.93647012,19099120.1147655,101323585.970906,214717098.710821,20.7050090489267,107.12304506059,791.717366526898,1732.93724896406,2213.37378170411,2859.26339568958,8467.44439156685,18082.8354023243,214000,177777.294265915,128027.11332037,123597.548885248,31062.8996408854,4625.29036986051,103098.489757043,104126.347508775,114966.524744404,133851.546733497,4526.16462485779,4526.16439574862,3385.65969513355,1916.42387030606,258.612301854635,258.612530963808,1399.11723331132,2868.35305640617,258.720639670126,258.720868779299,1399.2255807891,2868.46139421642,258.828084757386,258.828313866558,1399.33302764506,2868.56883923696,2175383.54263155,7030138.185251,29959390.6994314,62594271.7003107,3.30538604711769,6.76894411263203,28.2124708010005,60.6713248448229,62.1429683429747,88.2091143695706,53.5619804185367,82.0825554448257,196.083476762318,241310583.794359,273308252.108113,302832715.834031,648587200.475966,113.537787179225,4624.95626993588,0.0179820980560331,0.0563149090151564,0.303957918922013,0.621745074006798,7.7076986014124,8.31453543331391,8.04320067235745,9.29633085722634,375.069618331635,404.599322423745,391.39571516108,452.375144231191,-542.742673000663,4624.95626993588,4609.55021694428,4624.95626993588,-1343840.04361135,12247821.1785384,27432164.3350085,58389958.9893118,-2004773.76673873,18271602.1264373,40923980.2647197,87107582.9145163,679139854.13069,-2.6731376269214e-06,1772348.77458805,5762175.44382257,23783679.5778927,49250423.6026006,0.000977799147615406,0.00162149812576902,0.00130555114252735,0.00319580412159122,0.0296827114231123,0.00295950043227587,0.000349204937524977,0.000203649559460562,2.83951827986215e-08,5.3783128319791e-07,3.0556016021265e-05,4.37830747211773e-05,18,2,"18",0,2,0.9,0.4,0.1
2028,362947509.054937,-28728302.8355436,-532068805.428559,420613462.419189,47372932.9735872,12312.1922594058,23989466.6798213,93722543.2198711,437.958227976929,0.0575336112165596,231.040331708536,881.392386177814,10885.0446920535,1971.27281856836,4859.05659949636,19299.1650494947,108128.711993902,213999.999990363,103966.131653623,106239.655697696,35352.4876390874,6060.55833157444,118696.220016916,102446.546990385,106732.266644777,133802.502726388,5351.23509726811,6993.68705902351,5398.09402420556,3838.04499657335,1838.67655671194,200,1791.9136493358,3348.76594940646,1852.96526887505,200,1805.83895787527,3374.78985914633,1869.79890504602,200,1822.24446558275,3405.44881730198,12693051.9255119,211561.985549941,16498315.4564715,67805599.0590001,13.2935041392876,2.75753323716857,16.3475368464864,63.68310494527,93.1146228203189,85.4382995257451,43.9237749712091,80.7037878694965,191.646039965146,298860400.22657,247606776.186685,201537773.881138,638030802.025302,77.7427893265469,6026.29084305434,0.287716899634572,3.73592205030098e-05,0.153233007629825,0.559012733515101,7.72264543046,7.34838191337544,6.77453167194037,8.50311088582609,375.796956251299,357.584662054606,329.660141109388,413.775722106459,1422.30233580336,5413.49885971899,6081.67319048871,6026.29084305434,21468078.8104135,-8261693.41104366,-33100774.4055862,34741645.572368,32026610.1802841,-12324998.2749351,-49380552.7693055,51828444.9015581,222763863.210025,-0.00241608708984428,9474586.59471744,6149.49741661483,12743777.0456478,50177616.5168198,0.00099100281759913,0.000696756006424614,0.000376415558478668,0.00186978976338469,0.0296827114231123,0.0296827114231123,0.0296827114231123,0.0262194779131965,0.000153751041689876,2.83951828208408e-08,0.00021558192438813,0.000179240454844576,19,2,"19",0,1,0,0.3,0.05
2028,72255533.0271542,60252545.954581,72496797.0712929,528422159.195985,20113816.8650048,19593784.2285276,80642879.0155437,171241080.497974,128.158763128891,120.397214798133,656.833199764703,1435.48395382727,2685.08482739938,2849.2960518811,8582.23736207645,18240.6451617954,152184.89665483,157933.746125091,121430.830783351,117789.575757243,31485.6365346713,5022.50648312289,103720.876385271,104065.918394131,115111.941070083,134085.634760761,4951.53838527628,4951.53757707747,3802.97331495921,2331.53454883603,399.279965455701,399.280773654505,1548.36289753226,3019.2838018956,380.103491789668,380.104299988471,1526.74266942094,3000.10732822046,358.389680938018,358.390489136814,1504.42127797377,2978.39351725545,2870515.38893496,7495544.78887992,30117201.5502925,62314976.3404392,3.10010359421273,6.50223722012591,28.2972479714236,60.8202347561387,82.5235731261799,87.9730310634467,53.5998238119545,82.175016461885,195.345488311698,231469422.550194,272313124.953547,303387088.002044,649961481.774776,90.7721684120004,5072.62899294003,0.0771975411219571,0.0772363267414782,0.287526331904567,0.558039800231998,7.63930218773609,7.82120281785184,7.56272027798609,8.8182907885276,371.741333444091,380.592925007271,368.014728507076,429.112907941722,884.959451528521,4732.35686607489,5199.59496530405,5072.62899294003,15258069.5682141,13684885.8775634,24987653.5142331,52812514.1964322,22762365.0201905,20415450.7365512,37277198.6486356,78787013.0227677,733427035.249013,0.00541216476759228,2812365.0044301,7282870.71336627,24530024.1380358,49232580.030517,0.000918972834450677,0.00108125536523817,0.000856154910461379,0.00234047116010687,0.006532700512337,0.00885971363240144,0.00214965407898697,0.00113552201329833,4.2970200734693e-06,2.69421958091317e-06,5.22054724029137e-05,7.01658288572424e-05,20,2,"20",0,2,0,0.3,0.05
2028,309084884.130047,-29889076.8481659,-498415843.455736,424303715.464559,41606793.9657701,14064.4656611189,28387043.2421953,93705733.599168,388.672182404142,0.065721803842796,271.004551178725,878.931300260345,10322.1364355183,1965.25575593976,5314.76639047885,19287.413671702,107034.657475598,213999.999993622,104922.071791072,106523.189232427,35215.7460092859,5967.95958861958,117966.583023371,102438.75006696,107350.316249465,133836.482973857,5265.78914761545,6877.67949558525,5311.87080358074,3777.69903997429,1808.09132824623,200,1762.10629243242,3293.06133335154,1822.37673077131,200,1776.02837550761,3319.07921527587,1839.61566061903,200,1792.82886909161,3350.47633135239,11233583.1422022,199771.248031282,19215422.0905583,67322915.4949178,12.3674515192788,2.70643122486557,17.9397730501577,63.6966828850264,76.1862696631007,85.407326291067,44.2803958364052,80.742987602118,191.707543610447,294564828.143941,247377756.049284,209511190.5476,638164334.52687,94.7655643096995,5933.65219967395,0.259287255849286,4.34600541031734e-05,0.182371779484484,0.558297504612127,7.70681928070703,7.69777800631208,7.1656635211349,8.85527821270741,375.026829102527,374.58686543608,348.69327680671,430.912778407291,1254.47834683856,5395.22203611527,5989.44615289924,5933.65219967395,10689455.2069799,-8258395.97371191,-23997338.2481118,34739331.8581854,15946793.2821027,-12320079.0764847,-35799821.8761846,51824993.2455972,205083679.290704,-0.00247701917296028,8321358.79315401,7024.69498744595,15079874.6338113,49496978.5366359,0.000977026295765423,0.000969104936583279,0.000578871189440259,0.00240044298658482,0.0296827114231123,0.0296827114231123,0.0296827114231123,0.0249554787771042,0.000168035147374859,2.83951828133255e-08,0.000199480713480588,0.000175160899663863,21,2,"21",0,1,0.5,0.3,0.05
2028,24767406.0070993,64360230.1495472,79038768.6506145,533038393.068078,4607106.27635132,19149123.8936128,100516874.991063,214241680.383973,21.5285340016447,107.975879919335,787.246799245572,1730.83893263071,2259.41281883794,2839.67094567375,8501.66508216371,18136.8862026461,213999.999999999,176819.225537348,127725.442178028,123460.036706302,31172.7251951188,4642.04229713538,103199.545070468,104083.04307678,115015.173495071,133946.208694884,4540.73238047829,4540.731843481,3397.97768563218,1927.49803365398,261.555241525459,261.555778522749,1404.30993637145,2874.78958834953,261.658092558699,261.658629555988,1404.4127874016,2874.89243937656,261.757052879201,261.757589876486,1404.5117476833,2874.99139961829,1165584.81325563,7023098.90911055,30003555.2696286,62698534.0588887,2.32830596268055,6.65053072147517,28.2724190546305,60.8282611821766,70.9438313704625,88.0986663076522,53.5765994629716,82.12923706867,195.322946740656,227594108.582874,272628308.178791,303076786.692341,649671500.459208,101.990700325427,4641.73416853304,0.0185664188616528,0.0567401952574106,0.304015723519348,0.620677662361588,7.61555559957844,8.05691020387172,7.79181091826832,9.04759310043885,370.585784399226,392.06284409521,379.162665583685,440.271145316929,-608.756402384573,4641.73416853304,4627.37487318466,4641.73416853304,-469971.114314406,12238525.0888308,27304961.7184587,58360539.2479243,-701114.515512219,18257733.9902201,40734216.2597461,87063693.8177162,701204797.87534,-1.62267927832654e-05,921421.255270264,5796497.91395869,23816121.1633033,49311107.9701377,0.000899153291691636,0.00132038814385771,0.00105375536892872,0.00272882511820282,0.0296827114231123,0.00301724437983952,0.000376075336463243,0.000209695249418131,2.83951827986234e-08,5.81343145581282e-07,3.13137605149763e-05,4.42747026659039e-05,22,2,"22",0,2,0.5,0.3,0.05
2028,267259929.283578,-31004393.0084148,-470095105.767165,428079248.182635,37562897.7866015,15628.2529212187,31528940.4987093,93526061.3025822,352.845577666888,0.0730292204345718,298.236588713194,875.0396616109,9870.00665260576,1959.84710814746,5657.82188108005,19242.515442065,106455.57027482,213999.999995711,105908.763846848,106792.436147669,35043.8859411097,5879.62000172666,117364.672719055,102431.084033178,107828.48323263,133825.915593996,5188.26750989614,6772.43054765829,5233.64397949557,3722.94960592487,1780.61134871797,200,1735.32520892951,3243.0122807334,1793.88152307136,200,1748.25788404635,3267.18113623716,1810.21975376475,200,1764.18058588241,3296.93781661678,10173598.2725692,190351.705486,21208858.72382,66686314.3955753,11.6419651694767,2.66307445749969,19.1932072369608,63.5960662797904,62.8745350838134,85.3770772103872,44.5859980171834,80.7771193221757,191.762159907005,291177840.613676,247167176.696917,215812864.976572,637866362.541582,108.154839294689,5846.88874741663,0.238929043578902,4.90665855003648e-05,0.203491028993835,0.557530860841763,7.69462632806298,7.97253801165371,7.47397440211921,9.13018455417666,374.433499454984,387.957150869581,363.696204455838,444.29018480366,1111.97513563493,5371.91201253425,5901.55859901885,5846.88874741663,3508813.65350827,-8255478.88572683,-17083441.0737559,34690035.8787602,5234534.86772453,-12315727.2925833,-25485499.3145283,51751452.2859962,194239678.690634,-0.00241046446785962,7512579.5573203,7805.75050652072,16748925.4164628,48828857.5724934,0.000966354424151784,0.00123092169586675,0.000787280542408681,0.00287852372180374,0.0296827114231123,0.0296827114231123,0.0296827114231123,0.0238973536056468,0.000176125307361712,2.83951828085109e-08,0.000184121713752427,0.000171372888817307,23,2,"23",0,1,0.9,0.3,0.05
2028,13510819.6772345,68176542.5491869,82568162.0153472,532336933.395611,4391146.38188221,19209044.7981235,101652492.892755,215720694.995872,20.5193756162732,107.73866402759,794.028663210814,1739.79750913365,2215.15836639664,2859.22060638634,8472.12138555643,18092.9139800061,213999.999999999,177786.870096443,128077.351972981,123690.588899787,31088.9985503338,4627.7279632492,103112.897641663,104126.166362961,114972.839862303,133872.230377082,4528.19121372772,4528.19093045714,3387.28156245079,1917.93513290222,258.979464470244,258.979747740825,1399.88911574708,2869.23554529556,259.094259604988,259.094542875569,1400.00391087927,2869.35034042512,259.208731728171,259.209014998751,1400.11838297007,2869.4648124822,1078551.52762625,7038165.67644367,29981291.7572891,62649699.0430701,2.23063518450453,6.76582708020406,28.22380571897,60.7122412902056,61.8437787979626,88.2027902348602,53.5577794652131,82.0918276666132,195.30663876939,226943147.2787,273284635.629147,302844678.079219,648855101.446115,110.869026473126,4627.3690644701,0.0178349113582364,0.0563723511719445,0.304046710009904,0.621746027459915,7.60865684218639,8.24353419876253,7.97254005755725,9.2265550186229,370.250079224983,401.14428255758,387.957250426699,448.979734199335,-598.484431920537,4627.3690644701,4610.86971291611,4627.3690644701,-853950.884711849,12266057.5316861,27483379.025789,58564606.5188591,-1273945.02038575,18298807.5684581,41000383.6053081,87368126.412477,696592457.63738,1.69714583608066e-06,878229.276376441,5770700.41684639,23804781.0701877,49300907.0825977,0.000893453149877485,0.00153421269339748,0.00123092381224617,0.00305990917279678,0.0296827114231123,0.00288683046028205,0.000342715029668521,0.00019743692118754,2.83951827986219e-08,5.37413245102325e-07,3.04316186048645e-05,4.3453541876602e-05,24,2,"24",0,2,0.9,0.3,0.05
2028,302393698.191039,-79281624.6172382,-213619427.24465,423406151.993977,33780720.6423185,17616.0773959499,36271686.8738486,94397109.6633472,290.953626195123,0.0823181186726636,334.878681860821,874.357891895475,8037.48818037496,1801.37694515763,7675.76845526226,19142.8141870499,115887.288519726,214000,108278.123157399,107731.321099663,34945.2202859149,5622.98717313054,113729.440883443,102110.362804711,112594.78373256,134718.948049227,5053.98226235536,6011.40424921641,4519.42619408212,3049.40004199533,1158.38162082048,200,1693.38089663787,3164.62586695416,1154.25848258185,200,1687.35348442587,3153.36171212947,1151.33657327875,200,1683.08208948431,3145.37923934565,8692184.62918113,51974.4661235103,24588722.7630509,61099022.5556244,9.75124229449013,1.76283589818397,23.7606884467149,60.9569224235409,89.9506828444935,84.0907432269912,50.0042723998035,81.611629899639,193.732748893689,276764862.463985,240057909.937788,264844222.702442,640291460.687469,85.502628099279,5629.61714700626,0.20436778752263,5.67548081720349e-05,0.237913681277124,0.557661776392074,7.78717968855299,7.50259551541389,7.25417383142394,8.66809092808387,378.937302131951,365.088956118143,353.000337839486,421.803929316148,629.968156953313,5361.27306180167,5636.55981254238,5629.61714700626,21736390.8860004,-8263044.8836198,-3387932.01517363,35533859.5251944,32426884.76132,-12327014.4351024,-5054200.65416557,53010289.2422005,432898798.323128,0.000549708494920547,6683707.58182799,8798.59737038486,19268385.4442953,47054740.0869203,0.00104946787633102,0.000809040477957124,0.000633990318526179,0.00210726342870333,0.0285725433905725,0.0296827114231123,0.0296827114231123,0.0200233037785832,8.18861065628341e-05,2.83951827986208e-08,0.000151896948940522,0.000158793287840645,25,2,"25",0,1,0,0.2,0.05
